id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13945663,6 min on foot to JR Meguro sta. For woman only.,52160702,Tomoe,,Shinagawa Ku,35.63739,139.71457,Private room,5000,2,176,2020-01-26,3.03,1,81,0,M130000126
13959872,6mins to Shinjuku Sta.! Luxurious & Spacious#402,68328352,Midori,,Shinjuku Ku,35.70459,139.69613,Entire home/apt,17143,7,121,2020-10-05,2.47,6,102,7,M130002651
13961478,[6min to Ryogoku Sta./23min to Shinjuku],49218145,Hidy,,Sumida Ku,35.69378,139.79127,Entire home/apt,3800,1,135,2021-06-30,2.14,1,134,18,M130012787
13961659,FJ09 Near Roppongi TOKYO Tower/Free WiFi,52075941,Hikari,,Minato Ku,35.6494,139.75127,Entire home/apt,90000,1,144,2020-02-23,2.31,11,47,0,Hotels and Inns Business Act | 港区みなと保健所 | 31港み生環き第48号
13983315,FJ10 Japanese style.TOKYO Tower Roppongi!FREE WiFi,52075941,Hikari,,Minato Ku,35.65262,139.75168,Entire home/apt,90000,1,166,2020-02-22,2.62,11,350,1,Hotels and Inns Business Act | 港区みなと保健所 | 31港み生環き第49号
14015855,Nishi-Ogikubo 2BR Type-A (SSH2BR-A) 2F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,26000,3,12,2020-01-03,0.27,18,149,2,M130002737
14016869,"OnSale!SHINAGAWA 5min,SHIBUYA 10min/Wifi/MAX8Guest",83681219,Yuka,,Shinagawa Ku,35.60035,139.72431,Entire home/apt,11286,1,156,2020-01-03,2.47,1,179,10,M130007609
14018114,Nishi-Ogikubo 2BR Type-B (SSH2BR-B) 2F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,21000,3,16,2019-04-11,0.44,18,0,0,M130002738
14022645,2 min walk TAMACHI/MITA *3 BEDROOM*,18041280,Nori,,Minato Ku,35.64881,139.74697,Entire home/apt,4714,1,310,2021-09-03,4.91,1,317,97,Hotels and Inns Business Act | 東京都港区みなと保健所 | 31港み生環き第85号
14032541,Takahata Apartment B230,13088224,Rickie,,Hino Shi,35.66271,139.40911,Entire home/apt,2900,2,35,2019-06-09,0.56,9,365,1,M130006343
14054880,"""Pleasant House - Buona Casa"" is a place where you can relax as if you are at home.",84318682,葉子,,Shinjuku Ku,35.71065,139.70572,Private room,5300,1,97,2019-04-22,1.59,1,272,0,M130010098
14064796,Airport pick-up&drop off service Asakusa New house,21004633,Yoshi,,Taito Ku,35.71838,139.79672,Entire home/apt,38571,1,316,2020-02-25,5.20,6,145,9,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第56号
14094167,Nishi-Ogikubo 1BR Studio Type-A (SSH1BRS-A) 4F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,12000,3,22,2019-11-16,0.55,18,149,0,M130002743
14094196,"Koala Guest House (""Minpaku"")",84807307,Kazushi,,Itabashi Ku,35.74934,139.7074,Private room,2500,1,104,2019-09-23,1.81,2,89,1,Hotels and Inns Business Act | 東京都板橋区保健所 | ２８板保生環き第４号
14102223,L6775(4)新宿駅至近 ショッピング最適 快適広々としたお部屋 交通超便利,84889989,Kiki01,,Shinjuku Ku,35.69644,139.70571,Entire home/apt,20286,1,143,2020-02-20,2.27,3,325,44,M130020770
14112474,"徒歩5分内に温泉施設有り(750円)！
東久留米 station",57595446,Satsuki,,Higashikurume Shi,35.77249,139.54369,Private room,4500,2,21,2019-05-31,0.34,2,180,0,M110000574
14116184,3 min from Sta. Ueno Park 10min walk! #301,46674978,Namio,,Bunkyo Ku,35.71971,139.76515,Entire home/apt,14536,1,200,2019-11-16,3.21,3,60,0,Hotels and Inns Business Act | 文京区文京保健所 | ２０１９文文生環き第５１０号
14148125,【201】Shinjyuku area /4 mins from the sta/ wifi,48803190,Machiko,,Shinjuku Ku,35.69923,139.70422,Entire home/apt,9800,1,80,2019-11-03,1.38,4,358,0,M130004386
14156224,IH1-6mins Stn. Ikebukuro. Luxy 3-story House,44320495,Yi,,Toshima Ku,35.73838,139.71911,Entire home/apt,7571,2,92,2019-12-12,1.51,1,35,4,M130025163
14170859,3 bed room.Cozy single house.Free Wi-fi.,66982265,May & Tom,,Toshima Ku,35.72499,139.7021,Entire home/apt,15000,2,16,2019-11-03,0.55,1,287,0,M130000242
14186975,Japanese Designer's Room near Riverside!,85986633,Naoki & Kouki,,Shinjuku Ku,35.71326,139.71141,Entire home/apt,4466,2,73,2019-08-22,1.21,8,0,0,M130006406
14187352,"Center of Shibuya, Shinjuku, Ikebukuro! Free Wifi",85986633,Naoki & Kouki,,Toshima Ku,35.71423,139.71046,Entire home/apt,4370,2,63,2019-06-11,1.04,8,60,0,M130006405
14187693,"Tokyo station,Ginza,Nihombashi,Akihabara area#304",41516927,Yoshihito,,Chuo Ku,35.68889,139.77632,Private room,9940,1,93,2019-11-09,1.49,16,270,0,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１３３号
14190919,Long stay welcome! Lux 40sqm Suit in Center Tokyo,85994379,Antonie,,Taito Ku,35.72705,139.76825,Entire home/apt,12000,13,61,2020-03-18,0.98,2,178,0,M130028017
14202675,TokyoTower★Direct to Shinjuku★FreeWifi★★Parking,86178745,Vivian,,Minato Ku,35.65837,139.73947,Entire home/apt,9464,1,35,2019-12-23,0.63,1,325,0,Hotels and Inns Business Act | 東京都港区みなと保健所 | 30港み生環き第36号
14210579,*Max 20 people* Guesthouse SENSU.Dormitory type.,86175034,俊行 Toshiyuki,,Ota Ku,35.55425,139.73931,Shared room,62857,1,59,2018-08-15,0.95,7,88,1,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0508号
14233692,花豆の宿・SAKURA，北千住駅、東京品川直通、週20%、月40%長期割引あり,78391541,鈴蘭,,Adachi Ku,35.74854,139.81225,Private room,17143,2,29,2019-11-04,0.47,10,0,1,Hotels and Inns Business Act | 東京都足立区足立保健所 | 30足足保生生収第604号
14238277,"Bargain Bungalow,Old Tokyo style, All Private!!",61460413,Mr.T,,Katsushika Ku,35.73995,139.85165,Entire home/apt,6643,3,186,2020-02-19,3.07,1,0,1,M130009919
14243851,"6 min to Shinjuku center. Free Parking, Pets ok",86666280,Yuko,,Shinjuku Ku,35.69833,139.72604,Entire home/apt,19464,1,42,2020-03-20,0.73,3,79,3,Hotels and Inns Business Act | 東京都新宿区 | 30新保衛環第160号
14244701,Shinjuku Japanese Garden House. Free parking.,86666280,Yuko,,Shinjuku Ku,35.69856,139.72517,Entire home/apt,26429,1,87,2021-08-30,1.42,3,122,4,Hotels and Inns Business Act | 東京都新宿区 | 30新保衛環第160号
14273827,Cozy Hilltop.Green view AKB Ueno Tokyo dome テレワーク可,87040650,Ayaka,,Bunkyo Ku,35.71335,139.76029,Private room,5000,30,94,2020-03-08,1.54,1,0,2,M130000442
14284467,New Twin room in Tokyo: Skytree & Asakusa 301,41013044,Aileen,,Sumida Ku,35.71528,139.81028,Entire home/apt,3322,2,111,2020-10-12,1.80,25,311,16,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第83号
14286047,One-Room Apartment with own Bathroom (A2),25865449,Seungkwan,,Shinjuku Ku,35.70102,139.7059,Entire home/apt,9286,3,19,2018-10-09,0.47,17,278,0,Hotels and Inns Business Act | 東京都新宿区保健所 | 26新保衛環第170号
14303699,Cozy & Comfortable Meguro Riverside Studio,63345781,Yu @ IntheHood,,Meguro Ku,35.6317,139.71147,Entire home/apt,7475,30,78,2020-03-31,1.27,12,125,2,M130027231
14306994,★Clean Room★IKEBUKURO 2min cozy & apt for Family,6378336,Haru,,Toshima Ku,35.73332,139.70585,Entire home/apt,92343,1,94,2019-04-22,1.52,14,1,0,M130008312
14323937,GoTo! Tokyo Nakano cozy room with TV,84415149,Gloria,,Nakano Ku,35.71186,139.66938,Entire home/apt,9500,1,99,2020-03-13,1.64,2,365,0,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第48号
14331187,For Longstay&Monthly~Private Room+Rooftop balcony~,52069615,Shohei,,Itabashi Ku,35.77789,139.63638,Private room,2500,30,13,2019-09-30,0.29,2,0,2,M130001947
14335607,13MINS SHINJUKU/2BRs/2 toilets+2 showers/MAX9ppl/,66919579,Amelie,,Shinjuku Ku,35.71803,139.69434,Entire home/apt,8900,2,39,2019-07-08,0.63,6,362,0,M130023249
14339318,13MINS SHINJUKU/STUDIO #2/MAX 4ppl/FREE WIFI,66919579,Amelie,,Shinjuku Ku,35.71758,139.69352,Entire home/apt,6800,2,17,2019-04-15,0.29,6,365,0,M130023249
14344338,SOLA HOTEL蒼空ホテル #501,12753688,Reina,,Sumida Ku,35.70746,139.81711,Entire home/apt,55000,1,75,2017-11-29,1.26,4,90,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 30墨福衛生環第327号
14389952,"Shinjuku, Shibuya 15 min!  2-min walk to station",88392380,Yasushi,,Setagaya Ku,35.66959,139.61472,Private room,7000,1,98,2020-01-09,1.60,7,272,0,M130001811
14405689,Very quiet Japanese style Tatami rooms.,72420229,Yasuko,,Koganei Shi,35.69511,139.52626,Private room,10000,5,76,2019-12-26,1.24,1,263,0,M130000613
14406313,2min to Akihabara (ASB1),88584339,Ryuichi,,Taito Ku,35.70099,139.78561,Entire home/apt,24000,2,51,2019-10-22,0.87,1,0,0,M130012427
14406609,"Shinjuku, Shibuya 15 min!  2-min walk to station",88392380,Yasushi,,Setagaya Ku,35.67169,139.61665,Private room,3500,1,118,2019-04-18,1.91,7,303,4,M130019731
14411974,"Shinjuku, Shibuya 15 min!  2-min walk to station.",88392380,Yasushi,,Suginami Ku,35.66988,139.61456,Private room,7000,1,159,2019-04-18,2.56,7,272,0,M130001813
14414696,SOLA HOTEL＃201,12753688,Reina,,Sumida Ku,35.70746,139.81711,Private room,27514,2,152,2020-01-03,2.46,4,90,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 30墨福衛生環第327号
14431640,Massive House. Hidden Gem in the Heart of Shibuya!,77440587,Yoshida,,Shibuya Ku,35.66336,139.6929,Entire home/apt,39020,3,111,2021-08-31,1.81,2,49,2,M130004501
14523283,"7km from Haneda Airport,one bedroom(101)",89759853,Kuninaka,,Ota Ku,35.584209,139.726868,Private room,4500,1,181,2019-09-10,3.32,3,365,0,M130000260
14540030,2. Shibuya Sta. 5min WALK! Shinjuku 7min! mWiFi!,45524204,Tokko,,Shibuya Ku,35.66063,139.69975,Entire home/apt,5771,2,226,2021-07-06,3.69,1,48,13,M130000446
14558348,SOLA HOTEL＃202,12753688,Reina,,Sumida Ku,35.70746,139.81711,Private room,15571,2,160,2020-01-21,2.60,4,90,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 30墨福衛生環第327号
14577736,2 Bedroom apt IidabashiSTA TV＆Home Internet,67293077,Kimie,,Shinjuku Ku,35.70614,139.74165,Entire home/apt,4727,1,88,2019-05-22,1.42,11,114,4,Hotels and Inns Business Act | 新宿区保健所 | 2新保衛環第42号
14578624,"60平方米以上宽敞民宿in池袋，地铁车站2分钟直达新宿,银座,涉谷,明治神宫，楼下24h便利店,超市",90024808,Eiko,,Toshima Ku,35.7327,139.69919,Entire home/apt,7000,1,132,2016-10-21,2.15,1,89,3,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 29豊池保衛環き第49号
14618565,Nishi-Ogikubo 1BR Type-A1 (SSH-A1) 4F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,13000,3,16,2020-02-27,0.46,18,52,0,M130002736
14672556,Amazing House. Hidden Gem in the Heart of Shibuya!,77440587,Yoshida,,Shibuya Ku,35.66198,139.69473,Entire home/apt,20005,2,121,2021-04-05,2.05,2,68,6,M130004495
14696739,A【11min to Airport!】Easy access to Central Tokyo!,60140616,Liang,,Ota Ku,35.57135,139.72803,Entire home/apt,8857,3,97,2020-01-03,1.78,3,135,7,Special Economic Zoning Act | 30建生発第10870号
14700936,Nishi-Ogikubo 1BR Type-A2 (SSH-A2) 6F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,13000,3,19,2019-05-24,0.42,18,149,0,M130002735
14701831,Nishi-Ogikubo 1BR Type-B1 (SSH-B1) 6F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,13000,3,24,2019-08-09,0.50,18,149,0,M130002740
14715333,Nishi-Ogikubo 1BR Type-B2 (SSH-B2) 7F,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,13000,3,25,2019-11-29,0.55,18,149,0,M130002744
14733395,"Koala Guest House, Opened July 20, 2016!",84807307,Kazushi,,Itabashi Ku,35.74934,139.7074,Private room,2500,1,152,2020-03-17,2.60,2,358,1,Hotels and Inns Business Act | 東京都板橋区保健所 | ２８板保生環き 第４号
14749196,"Max10/New!Large House/Easy to Airport,Asakusa/WIFI",6378336,Haru,,Katsushika Ku,35.74109,139.84485,Entire home/apt,16000,1,83,2020-02-21,1.45,14,98,1,M130006536
14766523,"(A401) Corner Room, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,3857,2,93,2021-08-05,1.64,28,130,12,Special Economic Zoning Act | 28健生発第11243号
14766868,"(A501) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,4586,2,143,2021-03-31,2.39,28,135,17,Special Economic Zoning Act | 28健生発第11011号
14767170,"(A502) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,4714,2,82,2020-01-09,1.97,28,137,7,Special Economic Zoning Act | 28健生発第11243号
14767432,Shinjuku/ 2 min walk from station★incl projector,36898142,Ichimaru,,Shinjuku Ku,35.69464,139.70627,Entire home/apt,14020,1,143,2019-11-02,2.45,5,31,5,M130004185
14767582,160㎡★Grand Piano♪ nr JR Shinjuku stn./Studio House,36898142,Ichimaru,,Shinjuku Ku,35.69924,139.70319,Entire home/apt,45187,1,262,2020-11-07,4.50,5,34,66,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第143号
14778588,401/Japanese Style room / 3min to Asakusa st.,57699141,Qiu,,Taito Ku,35.70819,139.79628,Entire home/apt,12286,1,99,2019-10-11,1.62,26,90,1,Hotels and Inns Business Act | 東京都台東区台東保健 | ２９台台健生環き台141号
14790144,Shinjuku! Free Wi-Fi + Good Location + Clean Room!,22033501,Jay,,Shinjuku Ku,35.69933,139.70501,Entire home/apt,5898,2,215,2020-12-16,3.50,3,59,14,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第129号
14795446,New Folk Guest House (Mt. FUJI),92410243,Kenichi,,Bunkyo Ku,35.70585,139.75506,Private room,4980,1,155,2020-03-03,2.61,2,333,0,Hotels and Inns Business Act | 東京都文京区文京保健所 | 2019文文生環き第505号
14796277,New Folk Guest House (KIMONO）,92410243,Kenichi,,Bunkyo Ku,35.70425,139.75713,Private room,4980,1,127,2020-01-30,2.12,2,321,1,Hotels and Inns Business Act | 東京都文京区文京保健所 | 2019文文生環き第505号
14797464,calm room-D  3min from Shinjuku by Subway,24026566,Kazu,,Nakano Ku,35.69123,139.67944,Private room,4700,1,121,2019-10-14,2.00,2,152,0,M130001011
14832676,SUMIRE AOI HOUSE - Minimal Japanese House,58519385,Aoi,,Mitaka Shi,35.69063,139.55023,Entire home/apt,27000,1,33,2021-03-06,2.41,1,44,30,M130025103
14836142,"可适用在宅工作补助 ,2层整楼，4卧3浴3卫，北千住站，直通东京品川，周20%，月50%有长期折扣",78391541,鈴蘭,,Adachi Ku,35.75064,139.81207,Entire home/apt,11577,7,96,2019-10-28,1.60,10,89,0,Hotels and Inns Business Act | 東京都足立区足立保健所 | 28足足保生生収第767号
14836177,Tokyo sta/Imperial Palace/Ginza/Akihabara/#301,41516927,Yoshihito,,Chuo Ku,35.68684,139.77684,Entire home/apt,6906,1,91,2019-12-29,1.49,16,269,0,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１３３号
14860686,B【11min to Airport!】Easy access to Central Tokyo!,60140616,Liang,,Ota Ku,35.57124,139.72814,Entire home/apt,8857,3,95,2021-06-08,1.84,3,153,6,Special Economic Zoning Act | 30建生発第10870号
14868341,【perfect location】best choice in Ikebukuro!,56566876,Lai,,Toshima Ku,35.73142,139.71712,Entire home/apt,8000,2,126,2019-11-03,2.05,6,179,1,M130000650
14875568,☆Luxury New House/6 min to Shibuya☆,24354062,Fumi,,Setagaya Ku,35.63352,139.66437,Entire home/apt,23857,3,162,2021-01-02,2.67,1,62,6,M130000234
14877581,4 min to Shinjuku: Twin Room in Tokyo 101,1174369,Naoki,,Nakano Ku,35.70097,139.66412,Entire home/apt,3295,3,176,2020-01-13,2.89,2,337,19,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第176号
14940652,40m2★8min ride to Shinjuku★RetroChic Parkside Apt,7231005,A+K Tokyo,,Toshima Ku,35.73328,139.73175,Entire home/apt,5529,2,99,2021-09-07,1.70,1,104,5,M130005125
14953566,Very Convenient & Cozy Place!/5mins from Shibuya X,94124337,Lisa,,Shibuya Ku,35.66007,139.6961,Entire home/apt,13500,3,130,2020-01-10,2.29,1,121,0,Hotels and Inns Business Act | 渋谷区保健所 | 30渋保生環旅第４号
14960310,Cozy room at Gotanda 6min / Shibuya 7min! freewifi,90866302,Shinichi,,Shinagawa Ku,35.62521,139.7291,Entire home/apt,12000,2,124,2020-09-06,2.06,1,101,11,M130008139
14968173,"ShibamataTaishaku,Tora-san,dumpling!/Wi-Fi,MAX4",94267174,Yuka,,Katsushika Ku,35.76067,139.87271,Entire home/apt,6143,1,79,2020-01-27,1.31,2,175,4,M130009946
14971432,"2room Special sale $19~!!Akihabara,Skytree.Solomon",92575557,Ken,,Koto Ku,35.68755,139.83363,Private room,5266,2,129,2019-11-07,2.16,1,0,1,Hotels and Inns Business Act | 江東区保健所 | 30江健生環き第32号
14984082,Lovely tatami house in Shinjuku.,34016288,Mitomi House,,Shinjuku Ku,35.69029,139.68846,Entire home/apt,15000,2,179,2019-11-18,2.92,5,1,0,M130003360
15012423,★Up to 5 guests! Modern J-styled APT in Shinjuku★,84704621,Masa,,Shinjuku Ku,35.68647,139.69625,Entire home/apt,6150,1,192,2021-06-12,3.19,2,86,25,M130005162
15060256,4mins from the sta / wifi /Shinjyuku area /3 rooms,48803190,Machiko,,Shinjuku Ku,35.69923,139.70422,Entire home/apt,28000,1,71,2019-11-10,1.18,4,365,0,M130004387
15076196,ASAKUSA SKYTREE 6MIN ATELIER HOUSE 9.17 OPEN 3BR,65716348,Sho,,Sumida Ku,35.71621,139.82542,Entire home/apt,110537,1,118,2020-01-02,1.94,1,0,0,M130004484
15088866,【Great Location!】Near Shinjuku Sta./Cafe #202,43554294,Happy,,Shibuya Ku,35.682461,139.703995,Entire home/apt,4000,1,124,2020-02-18,2.12,6,36,5,M130008709
15100520,"1 room, great view, strong WiFi, 2 min to station",95614477,Be,,Suginami Ku,35.70686,139.6563,Private room,8000,3,80,2020-03-14,1.42,1,161,0,M130000020
15116290,"3BR - Shinjuku area, 5mins from station",46122442,Yamato,,Shinjuku Ku,35.70659,139.70097,Entire home/apt,25000,5,34,2020-03-05,0.66,4,365,0,M130005427
15120511,A luxurious villa full of sunshine,106357494,Ya,,Shinjuku Ku,35.70267,139.70737,Entire home/apt,6000,1,19,2019-01-04,0.35,7,180,0,M130028547
15132105,"302 / 3min to Asakusa st./Kaminari-mon,Sensoji",57699141,Qiu,,Taito Ku,35.70784,139.79455,Entire home/apt,12643,1,102,2019-04-06,1.70,26,90,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 29台台健生環き台141号
15166946,4 minutes to Shinjuku: New Tokyo Apartment 102,41013044,Aileen,,Nakano Ku,35.7004,139.66381,Entire home/apt,3295,3,157,2020-03-18,2.80,25,315,21,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第176号
15181741,Kameido sta 3 min / Direct to Akihabara Free wifi,79564261,Takashi,,Koto Ku,35.69848,139.826,Entire home/apt,3300,1,97,2020-03-11,1.63,3,174,1,Hotels and Inns Business Act | 江東区保健所 | 30江健生環き第55号
15184926,"Asakusa,Sensoji,Ueno,Akihabara/wifi/Max4",96377166,Yuka,,Taito Ku,35.72338,139.78339,Entire home/apt,10571,1,95,2019-06-17,1.57,1,179,1,M130000344
15195322,Relaxing Studio Apt. 3 min ride to Shinjuku Sta!,63993993,Ryota,,Shinjuku Ku,35.68924,139.71152,Entire home/apt,5125,1,128,2019-11-20,2.19,4,90,6,M130005957
15196452,"Shinjuku, Shibuya 15min!! To the station 4 min!",96389666,Zhang,,Setagaya Ku,35.67195,139.60576,Private room,4800,1,90,2018-09-29,1.60,1,364,1,M130002004
15196934,4 minutes to Shinjuku: New Tokyo Apartment 201,41013044,Aileen,,Nakano Ku,35.70057,139.66442,Entire home/apt,3840,3,161,2020-01-23,2.71,25,339,25,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第176号
15198766,Newly open 5persons Shinjuku area in central Tokyo,91750373,Shin,,Shinjuku Ku,35.70769,139.72897,Private room,10000,5,58,2020-01-29,1.05,2,364,0,M130008646
15209544,4 minutes to Shinjuku: New Tokyo Apartment 202,41013044,Aileen,,Nakano Ku,35.70187,139.6662,Entire home/apt,3545,3,153,2020-02-16,2.60,25,340,8,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第176号
15218638,Japanese house in central Tokyo 3min JR station日风,96703868,Yuki,,Kita Ku,35.73653,139.75917,Entire home/apt,12000,1,99,2020-01-16,1.63,4,269,0,M130000381
15225337,Authentic Japanese Room,44886321,Aki,,Meguro Ku,35.624134,139.675797,Private room,1643,1,291,2020-03-14,4.84,4,172,35,M540000005
15230074,NewEntire 3BR/Tokyo Haneda Airport 12m/FreeParking,63598456,Spring,,Ota Ku,35.55464,139.71649,Entire home/apt,18143,1,127,2020-10-25,2.09,18,0,17,Special Economic Zoning Act | 29健生発第11151号
